Date,Time,Temperature,Flow_Rate,Valve_Aperture,Static_Pressure,Suction_Pressure,Discharge_Pressure,Voltage,Current,Measured_Frequency,Active_Power,Reactive_Power,Apperent_Power,Phase_Voltage_Angle,Phase_Current_Angle,Cos_Phi,Power_Factor,Differential_Pressure,Head,Hydraulic_Power,Efficiency
12/27/2021,15:01:24,26.3,2.313,26.25,3.04,2.727,3.188,229.9,0.52,49.98,74.7,-11.77,118.79,6.2,6.2,0.99,0.61,0.461,4.701,29.58,39.6
12/27/2021,15:01:24,26.5,2.313,26.25,3.04,2.727,3.18,229.9,0.52,49.98,74.7,-10.78,118.79,6.2,6.2,0.99,0.62,0.453,4.619,29.06,38.9
12/27/2021,15:01:25,26.5,2.313,26.25,3.05,2.727,3.185,229.9,0.52,49.98,74.7,-10.78,119.98,6.2,6.2,0.99,0.62,0.458,4.67,29.38,39.33
12/27/2021,15:01:25,26.5,2.313,26.25,3.04,2.727,3.182,229.9,0.52,49.98,74.7,-10.78,119.98,6.2,6,0.99,0.62,0.455,4.64,29.19,39.08
12/27/2021,15:01:25,26.5,2.313,26.25,3.04,2.727,3.18,229.9,0.52,49.98,74.7,-10.78,119.98,6.1,6,0.99,0.62,0.453,4.619,29.06,38.9
12/27/2021,15:01:26,26.5,2.375,26.25,3.05,2.727,3.188,229.9,0.52,49.98,74.01,-10.78,119.98,6.1,6,0.99,0.62,0.461,4.701,30.37,41.03
12/27/2021,15:01:26,26.5,2.375,26.25,3.03,2.727,3.185,230.2,0.52,49.98,74.01,-10.78,119.98,6.1,6,0.99,0.62,0.458,4.67,30.17,40.76
12/27/2021,15:01:26,26.5,2.375,26.25,3.04,2.727,3.182,230.2,0.52,49.98,74.01,-10.96,119.98,6.1,6,0.99,0.62,0.455,4.64,29.97,40.49
12/27/2021,15:01:27,26.5,2.375,26.5,3.04,2.727,3.185,230.2,0.52,49.98,74.01,-10.96,119.98,6.1,6,0.99,0.62,0.458,4.67,30.17,40.76
12/27/2021,15:01:27,26.5,2.375,26.5,3.05,2.727,3.178,230.2,0.52,49.98,74.01,-10.96,119.74,6.1,6,0.99,0.62,0.451,4.599,29.71,40.14
12/27/2021,15:01:27,26.4,2.375,26.5,3.03,2.727,3.182,230.2,0.52,49.98,74.01,-10.96,119.74,6,6,0.99,0.62,0.455,4.64,29.97,40.49
12/27/2021,15:01:28,26.4,2.422,26.5,3.05,2.73,3.182,230.2,0.52,49.98,74.01,-10.96,119.74,6,6,0.99,0.62,0.452,4.609,30.36,41.02
12/27/2021,15:01:28,26.4,2.422,26.5,3.03,2.727,3.18,229.8,0.52,49.98,73.74,-10.96,119.74,6,6,0.99,0.62,0.453,4.619,30.43,41.27
12/27/2021,15:01:28,26.4,2.422,26.5,3.03,2.727,3.178,229.8,0.53,49.98,73.74,-10.96,119.74,6,6,0.99,0.62,0.451,4.599,30.3,41.09
12/27/2021,15:01:29,26.4,2.422,26.5,3.03,2.727,3.175,229.8,0.53,49.98,73.74,-11.3,119.74,6,6,0.99,0.62,0.448,4.568,30.09,40.81
12/27/2021,15:01:29,26.4,2.422,26.5,3.04,2.727,3.18,229.8,0.53,49.98,73.74,-11.3,121.46,6,6,0.99,0.62,0.453,4.619,30.43,41.27
12/27/2021,15:01:30,26.3,2.422,26.75,3.04,2.727,3.182,229.8,0.53,49.98,73.74,-11.3,121.46,6,6.3,0.99,0.62,0.455,4.64,30.57,41.46
12/27/2021,15:01:30,26.4,2.422,26.75,3.02,2.727,3.178,229.8,0.53,49.98,73.74,-11.3,121.46,6.3,6.3,0.99,0.62,0.451,4.599,30.3,41.09
12/27/2021,15:01:30,26.3,2.469,26.75,3.03,2.727,3.182,229.8,0.53,49.98,76.27,-11.3,121.46,6.3,6.3,0.99,0.62,0.455,4.64,31.16,40.85
12/27/2021,15:01:31,26.4,2.469,26.75,3.03,2.727,3.178,231,0.53,49.98,76.27,-11.3,121.46,6.3,6.3,0.99,0.62,0.451,4.599,30.89,40.5
12/27/2021,15:01:31,26.4,2.469,26.75,3.03,2.727,3.182,231,0.53,49.98,76.27,-10.61,121.46,6.3,6.3,0.99,0.62,0.455,4.64,31.16,40.85
12/27/2021,15:01:31,26.3,2.469,26.75,3.05,2.727,3.182,231,0.53,49.98,76.27,-10.61,121.46,6.3,6.3,0.99,0.62,0.455,4.64,31.16,40.85
12/27/2021,15:01:32,26.4,2.469,26.75,3.04,2.727,3.18,231,0.53,49.98,76.27,-10.61,120.96,6.3,5.9,0.99,0.62,0.453,4.619,31.02,40.67
12/27/2021,15:01:32,26.4,2.469,26.75,3.04,2.727,3.18,231,0.53,49.98,76.27,-10.61,120.96,5.9,5.9,0.99,0.62,0.453,4.619,31.02,40.67
12/27/2021,15:01:32,26.3,2.5,27,3.03,2.727,3.18,231,0.53,49.98,76.27,-10.61,120.96,5.9,5.9,0.99,0.62,0.453,4.619,31.41,41.18
12/27/2021,15:01:33,26.3,2.5,27,3.02,2.727,3.173,229.5,2.3,49.98,76.39,-10.61,120.96,5.9,5.9,0.99,0.62,0.446,4.548,30.93,40.49
12/27/2021,15:01:33,26.3,2.5,27,3.03,2.725,3.178,229.5,0.53,49.99,76.39,-10.61,120.96,5.9,5.9,0.99,0.62,0.453,4.619,31.41,41.12
12/27/2021,15:01:33,26.4,2.5,27,3.02,2.727,3.178,229.5,0.53,49.99,76.39,-10.17,120.96,5.9,5.9,0.99,0.62,0.451,4.599,31.27,40.93
12/27/2021,15:01:34,26.3,2.5,27,3.03,2.727,3.175,229.5,0.53,49.99,76.39,-10.17,122.96,5.9,5.9,0.99,0.62,0.448,4.568,31.06,40.66
12/27/2021,15:01:34,26.5,2.5,27,3.03,2.727,3.175,229.5,0.53,49.99,76.39,-10.17,122.96,5.9,5.1,0.99,0.62,0.448,4.568,31.06,40.66
12/27/2021,15:01:34,26.5,2.5,27,3.03,2.727,3.175,229.5,0.53,49.99,76.39,-10.17,122.96,5.1,5.1,0.99,0.62,0.448,4.568,31.06,40.66
12/27/2021,15:01:35,26.5,2.563,27,3.03,2.727,3.18,229.5,0.53,49.99,78.33,-10.17,122.96,5.1,5.1,0.99,0.62,0.453,4.619,32.2,41.11
12/27/2021,15:01:35,26.5,2.563,27.25,3.03,2.727,3.178,229.7,0.55,49.99,78.33,-10.17,122.96,5.1,5.1,0.99,0.62,0.451,4.599,32.06,40.93
12/27/2021,15:01:36,26.5,2.563,27.25,3.03,2.727,3.175,229.7,0.55,49.98,78.33,-9.77,122.96,5.1,5.1,0.99,0.62,0.448,4.568,31.85,40.66
12/27/2021,15:01:36,26.5,2.563,27.25,3.03,2.727,3.178,229.7,0.55,49.98,78.33,-9.77,122.96,5.1,5.1,0.99,0.62,0.451,4.599,32.06,40.93
12/27/2021,15:01:36,26.5,2.563,27.25,3.03,2.727,3.175,229.7,0.55,49.98,78.33,-9.77,126.29,5.1,4.9,0.99,0.62,0.448,4.568,31.85,40.66
12/27/2021,15:01:37,26.5,2.563,27.25,3.03,2.727,3.175,229.7,0.55,49.98,78.33,-9.77,126.29,4.9,4.9,0.99,0.62,0.448,4.568,31.85,40.66
12/27/2021,15:01:37,26.5,2.625,27.25,3.02,2.727,3.178,229.7,0.55,49.98,78.62,-9.77,126.29,4.9,4.9,0.99,0.62,0.451,4.599,32.84,41.77
12/27/2021,15:01:37,26.5,2.625,27.25,3.03,2.727,3.175,230.6,2.31,49.98,78.62,-9.77,126.29,4.9,4.9,0.99,0.62,0.448,4.568,32.62,41.49
12/27/2021,15:01:38,26.5,2.625,27.25,3.03,2.727,3.175,230.6,0.54,49.98,78.62,-9.77,126.29,4.9,4.9,0.99,0.62,0.448,4.568,32.62,41.49
12/27/2021,15:01:38,26.5,2.625,27.5,3.04,2.727,3.173,230.6,0.54,49.98,78.62,-10.55,126.29,4.9,4.9,0.99,0.62,0.446,4.548,32.47,41.3
12/27/2021,15:01:38,26.3,2.625,27.5,3.02,2.727,3.173,230.6,0.54,49.98,78.62,-10.55,125.76,4.9,4.9,0.99,0.62,0.446,4.548,32.47,41.3
12/27/2021,15:01:39,26.3,2.625,27.5,3.03,2.727,3.18,230.6,0.54,49.98,78.62,-10.55,125.76,4.9,5.7,0.99,0.62,0.453,4.619,32.98,41.95
12/27/2021,15:01:39,26.4,2.625,27.5,3.03,2.727,3.173,230.6,0.54,49.98,78.62,-10.55,125.76,5.7,5.7,0.99,0.62,0.446,4.548,32.47,41.3
12/27/2021,15:01:39,26.3,2.688,27.5,3.02,2.727,3.173,230.6,0.54,49.98,78.49,-10.55,125.76,5.7,5.7,0.99,0.62,0.446,4.548,33.25,42.36
12/27/2021,15:01:40,26.4,2.688,27.5,3.03,2.727,3.173,230.2,0.55,49.98,78.49,-10.55,125.76,5.7,5.7,0.99,0.62,0.446,4.548,33.25,42.36
12/27/2021,15:01:40,26.3,2.688,27.5,3.02,2.727,3.173,230.2,0.55,49.98,78.49,-9.62,125.76,5.7,5.7,0.99,0.63,0.446,4.548,33.25,42.36
12/27/2021,15:01:41,26.4,2.688,27.5,3.01,2.727,3.178,230.2,0.55,49.98,78.49,-9.62,125.76,5.7,5.7,0.99,0.63,0.451,4.599,33.62,42.83
12/27/2021,15:01:41,26.4,2.688,27.75,3.02,2.727,3.173,230.2,0.55,49.98,78.49,-9.62,126.75,5.7,4.5,0.99,0.63,0.446,4.548,33.25,42.36
12/27/2021,15:01:41,26.4,2.688,27.75,3.01,2.727,3.175,230.2,0.55,49.98,78.49,-9.62,126.75,4.9,4.5,0.99,0.63,0.448,4.568,33.4,42.55
12/27/2021,15:01:42,26.4,2.734,27.75,3.04,2.73,3.175,230.2,0.55,49.98,79.27,-9.62,126.75,4.9,4.5,0.99,0.63,0.445,4.538,33.75,42.58
12/27/2021,15:01:42,26.5,2.734,27.75,3.01,2.727,3.173,231.1,0.55,49.98,79.27,-9.62,126.75,4.9,4.5,0.99,0.63,0.446,4.548,33.82,42.66
12/27/2021,15:01:42,26.5,2.734,27.75,3.02,2.727,3.175,231.1,0.55,49.98,79.27,-9.96,126.75,4.9,4.5,0.99,0.63,0.448,4.568,33.97,42.85
12/27/2021,15:01:43,26.5,2.734,27.75,3.01,2.727,3.168,231.1,0.55,49.98,79.27,-9.96,126.75,4.9,4.5,0.99,0.63,0.441,4.497,33.44,42.18
12/27/2021,15:01:43,26.5,2.734,27.75,3.03,2.727,3.168,231.1,0.55,49.98,79.27,-9.96,126.23,4.9,3.8,0.99,0.63,0.441,4.497,33.44,42.18
12/27/2021,15:01:44,26.5,2.734,27.75,3,2.727,3.168,231.1,0.55,49.98,79.27,-9.96,126.23,3.8,3.8,0.99,0.63,0.441,4.497,33.44,42.18
12/27/2021,15:01:44,26.5,2.781,28,3.01,2.727,3.168,231.1,0.55,49.98,80.21,-9.96,126.23,3.8,3.8,0.99,0.63,0.441,4.497,34.02,42.41
12/27/2021,15:01:44,26.5,2.781,28,3.01,2.727,3.17,231,2.31,49.98,80.21,-9.96,126.23,3.8,3.8,0.99,0.63,0.443,4.517,34.17,42.6
12/27/2021,15:01:45,26.5,2.781,28,3,2.727,3.168,231,0.56,49.98,80.21,-9.25,126.23,3.8,3.8,0.99,0.63,0.441,4.497,34.02,42.41
12/27/2021,15:01:45,26.5,2.781,28,3.01,2.727,3.17,231,0.56,49.98,80.21,-9.25,126.23,3.8,3.8,0.99,0.63,0.443,4.517,34.17,42.6
12/27/2021,15:01:45,26.5,2.781,28,3.01,2.727,3.17,231,0.56,49.98,80.21,-9.25,130.16,3.8,3.8,0.99,0.63,0.443,4.517,34.17,42.6
12/27/2021,15:01:46,26.5,2.781,28,3.01,2.725,3.17,231,0.56,49.98,80.21,-9.25,130.16,3.8,4.3,0.99,0.63,0.445,4.538,34.33,42.8
12/27/2021,15:01:46,26.5,2.781,28,3.01,2.727,3.173,231,0.56,49.98,80.21,-9.25,130.16,4.3,4.3,0.99,0.63,0.446,4.548,34.4,42.89
12/27/2021,15:01:46,26.5,2.844,28,3.01,2.727,3.165,231,0.56,49.98,81.7,-9.25,130.16,4.3,4.3,0.99,0.63,0.438,4.466,34.55,42.29
12/27/2021,15:01:47,26.5,2.844,28.25,3,2.727,3.168,230.1,0.56,49.98,81.7,-9.25,130.16,4.3,4.3,0.99,0.63,0.441,4.497,34.79,42.58
12/27/2021,15:01:47,26.5,2.844,28.25,3.02,2.727,3.165,230.1,0.56,49.98,81.7,-9.97,130.16,4.3,4.3,0.99,0.63,0.438,4.466,34.55,42.29
12/27/2021,15:01:47,26.5,2.844,28.25,3.01,2.727,3.168,230.1,0.56,49.98,81.7,-9.97,130.16,4.3,4.3,0.99,0.63,0.441,4.497,34.79,42.58
12/27/2021,15:01:48,26.5,2.844,28.25,3.01,2.727,3.168,230.1,0.56,49.98,81.7,-9.97,130.12,4.3,4.6,0.99,0.63,0.441,4.497,34.79,42.58
12/27/2021,15:01:48,26.5,2.844,28.25,3.01,2.727,3.165,230.1,0.56,49.98,81.7,-9.97,130.12,5.1,4.6,0.99,0.63,0.438,4.466,34.55,42.29
12/27/2021,15:01:48,26.5,2.906,28.25,3.01,2.727,3.165,230.1,0.56,49.98,81.7,-9.97,130.12,5.1,4.6,0.99,0.63,0.438,4.466,35.3,43.21
12/27/2021,15:01:49,26.5,2.906,28.25,3,2.727,3.168,230.1,0.56,49.98,82.55,-9.97,130.12,5.1,4.6,0.99,0.63,0.441,4.497,35.55,43.06
12/27/2021,15:01:49,26.4,2.906,28.25,3.01,2.727,3.165,230.1,0.58,49.98,82.55,-9.97,130.12,5.1,4.6,0.99,0.63,0.438,4.466,35.3,42.76
12/27/2021,15:01:50,26.4,2.906,28.5,3.01,2.727,3.17,230.1,0.58,49.98,82.55,-10.52,130.12,5.1,4.6,0.99,0.63,0.443,4.517,35.7,43.25
12/27/2021,15:01:50,26.4,2.906,28.5,3,2.727,3.168,230.1,0.58,49.98,82.55,-10.52,131.43,5.1,4.6,0.99,0.63,0.441,4.497,35.55,43.06
12/27/2021,15:01:50,26.4,2.906,28.5,3.01,2.727,3.165,230.1,0.58,49.98,82.55,-10.52,131.43,5.1,4.4,0.99,0.63,0.438,4.466,35.3,42.76
12/27/2021,15:01:51,26.4,2.906,28.5,3.01,2.727,3.165,230.1,0.58,49.98,82.55,-10.52,131.43,4.4,4.4,0.99,0.63,0.438,4.466,35.3,42.76
12/27/2021,15:01:51,26.4,2.953,28.5,3,2.727,3.165,230.1,0.58,49.98,82.32,-10.52,131.43,4.4,4.4,0.99,0.63,0.438,4.466,35.87,43.57
12/27/2021,15:01:51,26.4,2.953,28.5,3.01,2.725,3.16,230.4,0.57,49.98,82.32,-10.52,131.43,4.4,4.4,0.99,0.63,0.435,4.436,35.63,43.28
12/27/2021,15:01:52,26.4,2.953,28.5,3.01,2.727,3.168,230.4,0.57,49.97,82.32,-9.8,131.43,4.4,4.4,0.99,0.63,0.441,4.497,36.12,43.88
12/27/2021,15:01:52,26.4,2.953,28.5,3.01,2.727,3.165,230.4,0.57,49.97,82.32,-9.8,131.43,4.4,4.4,0.99,0.63,0.438,4.466,35.87,43.57
12/27/2021,15:01:52,26.4,2.953,28.75,3.02,2.727,3.165,230.4,0.57,49.97,82.32,-9.8,132.56,4.4,4.6,0.99,0.63,0.438,4.466,35.87,43.57
12/27/2021,15:01:53,26.4,2.953,28.75,3,2.727,3.168,230.4,0.57,49.97,82.32,-9.8,132.56,4.6,4.6,0.99,0.63,0.441,4.497,36.12,43.88
12/27/2021,15:01:53,26.4,2.984,28.75,3.01,2.727,3.16,230.4,0.57,49.97,82.32,-9.8,132.56,4.6,4.6,0.99,0.63,0.433,4.415,35.83,43.53
12/27/2021,15:01:53,26.4,2.984,28.75,3.01,2.725,3.162,229.9,2.3,49.97,83.45,-9.8,132.56,4.6,4.6,0.99,0.63,0.437,4.456,36.17,43.34
12/27/2021,15:01:54,26.4,2.984,28.75,2.99,2.727,3.168,229.9,0.57,49.98,83.45,-9.8,132.56,4.6,4.6,0.99,0.63,0.441,4.497,36.5,43.74
12/27/2021,15:01:54,26.4,2.984,28.75,2.99,2.725,3.158,229.9,0.57,49.98,83.45,-10,132.56,4.6,4.6,0.99,0.63,0.433,4.415,35.83,42.94
12/27/2021,15:01:54,26.4,2.984,28.75,2.99,2.727,3.165,229.9,0.57,49.98,83.45,-10,133.92,4.6,4.6,0.99,0.63,0.438,4.466,36.25,43.44
12/27/2021,15:01:55,26.4,2.984,28.75,3.01,2.727,3.165,229.9,0.57,49.98,83.45,-10,133.92,4.6,5.3,0.99,0.63,0.438,4.466,36.25,43.44
12/27/2021,15:01:55,26.4,2.984,29,3,2.725,3.165,229.9,0.57,49.98,83.45,-10,133.92,5.3,5.3,0.99,0.63,0.44,4.487,36.42,43.64
12/27/2021,15:01:56,26.4,3.031,29,3.01,2.727,3.165,229.9,0.57,49.98,83.75,-10,133.92,5.3,5.3,0.99,0.63,0.438,4.466,36.82,43.96
12/27/2021,15:01:56,26.4,3.031,29,3,2.725,3.158,230.2,2.3,49.98,83.75,-10,133.92,5.3,5.3,0.99,0.63,0.433,4.415,36.4,43.46
12/27/2021,15:01:56,26.4,3.031,29,3.01,2.727,3.168,230.2,0.58,49.98,83.75,-10,133.92,5.3,5.3,0.99,0.63,0.441,4.497,37.07,44.26
12/27/2021,15:01:57,26.4,3.031,29,3.02,2.727,3.173,230.2,0.58,49.98,83.75,-10.38,133.92,5.3,5.3,0.99,0.63,0.446,4.548,37.5,44.78
12/27/2021,15:01:57,26.4,3.031,29,3,2.727,3.16,230.2,0.58,49.98,83.75,-10.38,133.8,5.3,5.3,0.99,0.63,0.433,4.415,36.4,43.46
12/27/2021,15:01:57,26.4,3.031,29,3.01,2.725,3.16,230.2,0.58,49.98,83.75,-10.38,133.8,5.3,5.6,0.99,0.63,0.435,4.436,36.57,43.67
12/27/2021,15:01:58,26.4,3.031,29,3.01,2.727,3.16,230.2,0.58,49.98,83.75,-10.38,133.8,5.6,5.6,0.99,0.63,0.433,4.415,36.4,43.46
12/27/2021,15:01:58,26.4,3.063,29.25,2.99,2.727,3.16,230.2,0.58,49.98,84.92,-10.38,133.8,5.6,5.6,0.99,0.63,0.433,4.415,36.78,43.31
12/27/2021,15:01:58,26.4,3.063,29.25,3,2.725,3.16,229.9,0.58,49.98,84.92,-10.38,133.8,5.6,5.6,0.99,0.63,0.435,4.436,36.96,43.52
12/27/2021,15:01:59,26.4,3.063,29.25,2.99,2.727,3.155,229.9,0.58,49.97,84.92,-10.32,133.8,5.6,5.6,0.99,0.63,0.428,4.364,36.36,42.82
12/27/2021,15:01:59,26.4,3.063,29.25,2.99,2.725,3.155,229.9,0.58,49.97,84.92,-10.32,133.8,5.6,5.6,0.99,0.63,0.43,4.385,36.53,43.02
12/27/2021,15:01:59,26.5,3.063,29.25,3,2.727,3.16,229.9,0.58,49.97,84.92,-10.32,134.16,5.6,4.5,0.99,0.63,0.433,4.415,36.78,43.31
12/27/2021,15:02:00,26.5,3.063,29.25,2.99,2.725,3.155,229.9,0.58,49.97,84.92,-10.32,134.16,4.5,4.5,0.99,0.63,0.43,4.385,36.53,43.02
12/27/2021,15:02:00,26.5,3.109,29.25,3,2.727,3.16,229.9,0.58,49.97,84.92,-10.32,134.16,4.5,4.5,0.99,0.63,0.433,4.415,37.34,43.97
12/27/2021,15:02:00,26.5,3.109,29.25,2.99,2.727,3.16,229.9,0.58,49.97,85.56,-10.32,134.16,4.5,4.5,0.99,0.63,0.433,4.415,37.34,43.64
12/27/2021,15:02:01,26.5,3.109,29.5,2.99,2.727,3.158,229.9,0.58,49.97,85.56,-10.32,134.16,4.5,4.5,0.99,0.63,0.431,4.395,37.17,43.44
12/27/2021,15:02:01,26.5,3.109,29.5,2.99,2.725,3.165,229.9,0.58,49.97,85.56,-10.65,134.16,4.5,4.5,0.99,0.64,0.44,4.487,37.94,44.34
12/27/2021,15:02:01,26.5,3.109,29.5,2.99,2.725,3.155,229.9,0.58,49.97,85.56,-10.65,134.16,4.5,4.5,0.99,0.64,0.43,4.385,37.08,43.34
12/27/2021,15:02:02,26.5,3.109,29.5,2.99,2.725,3.16,229.9,0.58,49.97,85.56,-10.65,133.93,4.5,4.5,0.99,0.64,0.435,4.436,37.51,43.84
12/27/2021,15:02:02,26.5,3.109,29.5,3,2.725,3.16,229.9,0.58,49.97,85.56,-10.65,133.93,4.6,4.5,0.99,0.64,0.435,4.436,37.51,43.84
12/27/2021,15:02:02,26.5,3.156,29.5,3,2.725,3.155,229.9,0.58,49.97,86.19,-10.65,133.93,4.6,4.5,0.99,0.64,0.43,4.385,37.64,43.67
12/27/2021,15:02:03,26.5,3.156,29.5,2.99,2.727,3.16,230,0.59,49.97,86.19,-10.65,133.93,4.6,4.5,0.99,0.64,0.433,4.415,37.9,43.97
12/27/2021,15:02:03,26.5,3.156,29.5,3,2.727,3.16,230,0.59,49.97,86.19,-10.23,133.93,4.6,4.5,0.99,0.64,0.433,4.415,37.9,43.97
12/27/2021,15:02:04,26.5,3.156,29.75,2.99,2.725,3.16,230,0.59,49.97,86.19,-10.23,133.93,4.6,4.5,0.99,0.64,0.435,4.436,38.08,44.18
12/27/2021,15:02:04,26.5,3.156,29.75,2.99,2.725,3.162,230,0.59,49.97,86.19,-10.23,135.44,4.6,4.5,0.99,0.64,0.437,4.456,38.25,44.38
12/27/2021,15:02:04,26.5,3.156,29.75,2.99,2.725,3.153,230,0.59,49.97,86.19,-10.23,135.44,4.6,4.6,0.99,0.64,0.428,4.364,37.46,43.46
12/27/2021,15:02:05,26.5,3.203,29.75,2.99,2.727,3.158,230,0.59,49.97,86.19,-10.23,135.44,4.6,4.6,0.99,0.64,0.431,4.395,38.29,44.43
12/27/2021,15:02:05,26.5,3.203,29.75,2.99,2.725,3.162,231,0.59,49.97,87.1,-10.23,135.44,4.6,4.6,0.99,0.64,0.437,4.456,38.82,44.57
12/27/2021,15:02:05,26.5,3.203,29.75,2.98,2.725,3.155,231,0.61,49.97,87.1,-10.23,135.44,4.6,4.6,0.99,0.64,0.43,4.385,38.2,43.86
12/27/2021,15:02:06,26.5,3.203,29.75,2.99,2.727,3.158,231,0.61,49.97,87.1,-10.46,135.44,4.6,4.6,0.99,0.62,0.431,4.395,38.29,43.96
12/27/2021,15:02:06,26.5,3.203,29.75,2.99,2.725,3.16,231,0.61,49.97,87.1,-10.46,135.44,4.6,4.6,0.99,0.62,0.435,4.436,38.65,44.37
12/27/2021,15:02:06,26.3,3.203,30,2.98,2.725,3.15,231,0.61,49.97,87.1,-10.46,140.32,4.6,5.1,0.99,0.62,0.425,4.334,37.76,43.35
12/27/2021,15:02:07,26.3,3.203,30,3,2.725,3.158,231,0.61,49.97,87.1,-10.46,140.32,5.1,5.1,0.99,0.62,0.433,4.415,38.46,44.16
12/27/2021,15:02:07,26.3,3.25,30,3,2.725,3.153,231,0.61,49.97,87.66,-10.46,140.32,5.1,5.1,0.99,0.62,0.428,4.364,38.58,44.01
12/27/2021,15:02:07,26.4,3.25,30,2.99,2.725,3.155,229.6,2.3,49.97,87.66,-10.46,140.32,5.1,5.1,0.99,0.62,0.43,4.385,38.76,44.22
12/27/2021,15:02:08,26.4,3.25,30,2.99,2.725,3.158,229.6,0.61,49.98,87.66,-10.46,140.32,5.1,5.1,0.99,0.62,0.433,4.415,39.03,44.52
12/27/2021,15:02:08,26.4,3.25,30,2.98,2.727,3.153,229.6,0.61,49.98,87.66,-10.66,140.32,5.1,5.1,0.99,0.63,0.426,4.344,38.4,43.81
12/27/2021,15:02:08,26.4,3.25,30,2.99,2.727,3.153,229.6,0.61,49.98,87.66,-10.66,139.03,5.1,5.1,0.99,0.63,0.426,4.344,38.4,43.81
12/27/2021,15:02:09,26.4,3.25,30,2.99,2.727,3.16,229.6,0.61,49.98,87.66,-10.66,139.03,5.1,3.9,0.99,0.63,0.433,4.415,39.03,44.52
12/27/2021,15:02:09,26.5,3.25,30.25,2.98,2.727,3.153,229.6,0.61,49.98,87.66,-10.66,139.03,3.9,3.9,0.99,0.63,0.426,4.344,38.4,43.81
12/27/2021,15:02:09,26.5,3.297,30.25,2.99,2.725,3.153,229.6,0.61,49.98,87.62,-10.66,139.03,3.9,3.9,0.99,0.63,0.428,4.364,39.14,44.67
12/27/2021,15:02:10,26.5,3.297,30.25,2.97,2.725,3.15,229.4,0.61,49.98,87.62,-10.66,139.03,3.9,3.9,0.99,0.63,0.425,4.334,38.87,44.36
12/27/2021,15:02:10,26.5,3.297,30.25,2.98,2.727,3.15,229.4,0.61,49.97,87.62,-9.7,139.03,3.9,3.9,0.99,0.63,0.423,4.313,38.68,44.15
12/27/2021,15:02:10,26.5,3.297,30.25,2.98,2.725,3.155,229.4,0.61,49.97,87.62,-9.7,139.03,3.9,3.9,0.99,0.62,0.43,4.385,39.32,44.88
12/27/2021,15:02:11,26.5,3.297,30.25,2.98,2.725,3.158,229.4,0.61,49.97,87.62,-9.7,141.34,3.9,3.9,0.99,0.62,0.433,4.415,39.59,45.18
12/27/2021,15:02:11,26.5,3.297,30.25,2.98,2.725,3.153,229.4,0.61,49.97,87.62,-9.7,141.34,4.5,3.9,0.99,0.62,0.428,4.364,39.14,44.67
12/27/2021,15:02:12,26.5,3.328,30.25,2.99,2.725,3.153,229.4,0.61,49.97,87.62,-9.7,141.34,4.5,3.9,0.99,0.62,0.428,4.364,39.5,45.08
12/27/2021,15:02:12,26.5,3.328,30.5,2.99,2.727,3.155,229.7,0.61,49.97,88.11,-9.7,141.34,4.5,3.9,0.99,0.62,0.428,4.364,39.5,44.83
12/27/2021,15:02:12,26.5,3.328,30.5,2.98,2.725,3.147,229.7,0.61,49.97,88.11,-9.7,141.34,4.5,3.9,0.99,0.62,0.422,4.303,38.95,44.21
12/27/2021,15:02:13,26.5,3.328,30.5,2.98,2.725,3.155,229.7,0.61,49.97,88.11,-10.39,141.34,4.5,3.9,0.99,0.63,0.43,4.385,39.69,45.05
12/27/2021,15:02:13,26.5,3.328,30.5,2.98,2.727,3.15,229.7,0.61,49.97,88.11,-10.39,141.34,4.5,3.9,0.99,0.63,0.423,4.313,39.04,44.31
12/27/2021,15:02:13,26.5,3.328,30.5,2.98,2.725,3.147,229.7,0.61,49.97,88.11,-10.39,140,4.5,3.9,0.99,0.63,0.422,4.303,38.95,44.21
12/27/2021,15:02:14,26.5,3.328,30.5,2.97,2.725,3.153,229.7,0.61,49.97,88.11,-10.39,140,3.9,3.9,0.99,0.63,0.428,4.364,39.5,44.83
12/27/2021,15:02:14,26.5,3.359,30.5,2.99,2.725,3.15,229.7,0.61,49.97,88.66,-10.39,140,3.9,3.9,0.99,0.63,0.425,4.334,39.6,44.67
12/27/2021,15:02:14,26.5,3.359,30.5,2.97,2.725,3.145,229.5,2.3,49.97,88.66,-10.39,140,3.9,3.9,0.99,0.63,0.42,4.283,39.13,44.13
12/27/2021,15:02:15,26.5,3.359,30.75,2.98,2.727,3.155,229.5,0.61,49.97,88.66,-10.39,140,3.9,3.9,0.99,0.63,0.428,4.364,39.87,44.97
12/27/2021,15:02:15,26.5,3.359,30.75,2.97,2.727,3.15,229.5,0.61,49.97,88.66,-9.46,140,3.9,3.9,0.99,0.64,0.423,4.313,39.41,44.45
12/27/2021,15:02:15,26.5,3.359,30.75,2.97,2.727,3.147,229.5,0.61,49.97,88.66,-9.46,141.42,3.9,3.9,1,0.64,0.42,4.283,39.13,44.13
12/27/2021,15:02:16,26.5,3.359,30.75,2.98,2.727,3.15,229.5,0.61,49.97,88.66,-9.46,141.42,3.9,3.3,1,0.64,0.423,4.313,39.41,44.45
12/27/2021,15:02:16,26.5,3.359,30.75,2.97,2.727,3.15,229.5,0.61,49.97,88.66,-9.46,141.42,3.3,3.3,1,0.64,0.423,4.313,39.41,44.45
